dt,steer_deg,speed_pwm,yaw_deg
0.03466391563415527,25.0,50.0,-127.54841868544084
0.03341245651245117,25.0,50.0,-127.54841868544084
0.033399343490600586,25.0,50.0,-127.77357659488253
0.03339743614196777,25.0,50.0,-127.77357659488253
0.03339672088623047,25.0,50.0,-128.01854058712308
0.03340029716491699,25.0,50.0,-128.27525669703897
0.03339433670043945,25.0,50.0,-128.27525669703897
0.03339648246765137,25.0,50.0,-128.53256659033727
0.033396244049072266,25.0,50.0,-128.53256659033727
0.03339099884033203,25.0,50.0,-128.81323785479077
0.03339123725891113,25.0,50.0,-129.1096282076039
0.033397674560546875,25.0,50.0,-129.1096282076039
0.03339242935180664,25.0,50.0,-129.38420814875855
0.033397674560546875,25.0,50.0,-129.72168773820545
0.033396244049072266,25.0,50.0,-129.72168773820545
0.03339791297912598,25.0,50.0,-130.03723681006696
0.033396005630493164,25.0,50.0,-130.03723681006696
0.03339695930480957,25.0,50.0,-130.36849696287993
0.03339719772338867,25.0,50.0,-130.7082591378892
0.03340601921081543,25.0,50.0,-130.7082591378892
0.03339791297912598,25.0,50.0,-131.02572277801826
0.033397674560546875,25.0,50.0,-131.02572277801826
0.03339552879333496,25.0,50.0,-131.31762154760082
0.03339076042175293,25.0,50.0,-131.62303389113876
0.03339052200317383,25.0,50.0,-131.62303389113876
0.03339862823486328,25.0,50.0,-131.91950499072948
0.03339672088623047,25.0,50.0,-131.91950499072948
0.03340411186218262,25.0,50.0,-132.22649721974125
0.03340029716491699,25.0,50.0,-132.5205359849236
0.0334012508392334,25.0,50.0,-132.5205359849236
0.03395724296569824,25.0,50.0,-132.80687549687127
0.03551602363586426,25.0,50.0,-133.09445345427525
0.03339672088623047,25.0,50.0,-133.09445345427525
0.03339529037475586,25.0,50.0,-133.40498158080172
0.03339099884033203,25.0,50.0,-133.40498158080172
0.03339338302612305,25.0,50.0,-133.68498414427876
0.03339099884033203,25.0,50.0,-133.98592377550932
0.03339529037475586,25.0,50.0,-133.98592377550932
0.03339266777038574,25.0,50.0,-134.29522963524278
0.03772234916687012,25.0,50.0,-134.58558774571821
0.03340005874633789,25.0,50.0,-134.58558774571821
0.03339672088623047,25.0,50.0,-134.89424462438734
0.03339552879333496,25.0,50.0,-134.89424462438734
0.03340458869934082,25.0,50.0,-135.1772975535279
0.03339695930480957,25.0,50.0,-135.4950361183006
0.03339719772338867,25.0,50.0,-135.4950361183006
0.03339862823486328,25.0,50.0,-135.7955897522644
0.03339552879333496,-25.0,50.0,-135.7955897522644
0.03339576721191406,-25.0,50.0,-136.10773967702528
0.03339862823486328,-25.0,50.0,-136.37507601451782
0.0334014892578125,-25.0,50.0,-136.37507601451782
0.03339791297912598,-25.0,-50.0,-136.69802867980638
0.034471750259399414,-25.0,-50.0,-136.96226361410373
0.03339529037475586,-25.0,-50.0,-136.96226361410373
0.033391714096069336,-25.0,-50.0,-137.22012038189936
0.03339028358459473,-25.0,-50.0,-137.22012038189936
0.03339576721191406,-25.0,-50.0,-137.4772891266334
0.03339838981628418,-25.0,-50.0,-137.73732536673137
0.033400774002075195,-25.0,-50.0,-137.73732536673137
0.03340554237365723,-25.0,-50.0,-137.92516958860327
0.03339815139770508,-25.0,-50.0,-137.92516958860327
0.03339672088623047,-25.0,-50.0,-137.97751238890464
0.033396005630493164,-25.0,-50.0,-137.94707641394456
0.03340411186218262,-25.0,-50.0,-137.94707641394456
0.03339672088623047,-25.0,-50.0,-138.08797023985423
0.03339815139770508,-25.0,-50.0,-138.4047872726117
0.03339505195617676,-25.0,-50.0,-138.4047872726117
0.03339791297912598,-25.0,-50.0,-138.645761588324
0.03339791297912598,-25.0,-50.0,-138.645761588324
0.03339838981628418,-25.0,-50.0,-138.8269985631066
0.03339552879333496,-25.0,-50.0,-138.9576648622168
0.03339719772338867,-25.0,-50.0,-138.9576648622168
0.03339743614196777,-25.0,-50.0,-139.0441568317626
0.033396244049072266,-25.0,-50.0,-139.0441568317626
0.03339672088623047,-25.0,-50.0,-139.1606189362994
0.03339719772338867,-25.0,-50.0,-139.34097758167164
0.033399105072021484,-25.0,-50.0,-139.34097758167164
0.03339838981628418,-25.0,-50.0,-139.52130697469187
0.03770565986633301,-25.0,-50.0,-139.7372780301301
0.03340268135070801,-25.0,-50.0,-139.7372780301301
0.033408403396606445,-25.0,-50.0,-139.93604109393033
0.03339648246765137,-25.0,-50.0,-139.93604109393033
0.03339743614196777,-25.0,-50.0,-140.1470814206825
0.03339886665344238,-25.0,-50.0,-140.31789813310453
0.0333561897277832,-25.0,-50.0,-140.31789813310453
0.03339695930480957,-25.0,-50.0,-140.506434707956
0.033400774002075195,-25.0,-50.0,-140.506434707956
0.033399105072021484,-25.0,-50.0,-140.68253759087415
0.03339791297912598,-25.0,-50.0,-140.87874255342865
0.033396005630493164,-25.0,-50.0,-140.87874255342865
0.03339719772338867,-25.0,-50.0,-141.03813084562424
0.033423662185668945,-25.0,-50.0,-141.18732776314005
0.03341341018676758,-25.0,50.0,-141.18732776314005
0.03339886665344238,-25.0,50.0,-141.34965577640963
0.03339838981628418,-25.0,50.0,-141.34965577640963
0.033394813537597656,-25.0,50.0,-141.5078914277818
0.03339362144470215,-25.0,50.0,-141.69531736095593
0.0334019660949707,-25.0,50.0,-141.69531736095593
0.033394575119018555,-25.0,50.0,-141.8388957553822
0.03339743614196777,-25.0,50.0,-141.8388957553822
0.03339886665344238,-25.0,50.0,-141.99811317720238
0.033394813537597656,-25.0,50.0,-142.12422685536137
0.03340554237365723,-25.0,50.0,-142.12422685536137
0.033400774002075195,-25.0,50.0,-142.3092629081232
0.03630352020263672,-25.0,50.0,-142.46940874545746
0.03339862823486328,-25.0,50.0,-142.46940874545746
0.03341817855834961,-25.0,50.0,-142.6466742059752
0.03339695930480957,-25.0,50.0,-142.6466742059752
